twitter_link,text,date,likes,comments
https://twitter.com/ElbaGin09761313/status/1749113824983040504#m,"Jorge, ya que estás trabajando un Domingo, no podrás hacer que tambien trabajen en acelerar la Linea D de subte.  Es todo muy raro...","Jan 21, 2024 · 4:56 PM UTC",1,2
https://twitter.com/CampeEsteban/status/1749112622375469546#m,"ESTARIA BUENO QUE EN VEZ DE PELOTUDEAR POR UN PARQUE, SE DEN UNA VUELTA POR LA CIUDAD, Y ASI VEN EL DESASTRE QUE ES, INSEGURIDAD, SUCIEDAD, CARTONEROS QUE TIRAN LA BASURA EN LA CALLE  Y SOBRE TODO SAQUEN A LOS POLICIAS A LA CALLE, EN ESPECIAL POR EL BARRIO DE CABALLITO. GRACIAS.","Jan 21, 2024 · 4:52 PM UTC",10,0
https://twitter.com/margozzina/status/1749112520462229584#m,"Jorge, devuelvan Av. Libertador en Nuñez a lo q era antes. Es un desastre. En campaña dijiste q lo ibas a rectificar.","Jan 21, 2024 · 4:51 PM UTC",0,0
https://twitter.com/clau194438682/status/1749111547874439193#m,Leo los comentarios creo q los porteños no te quieren quien carajo voto a este infame ??,"Jan 21, 2024 · 4:47 PM UTC",1,0
https://twitter.com/richardk1956/status/1749110516293779513#m,Y los troncos de los árboles caídos en los distintos barrios de la ciudad  serían para hacer asados...?? 🤔🤔🤔🤔🤔,"Jan 21, 2024 · 4:43 PM UTC",7,0
https://twitter.com/eramirez82/status/1749108386128429261#m,Estás en todos lados boludeando y sacándote fotos en lugar de ponerte a trabajar.  Patético,"Jan 21, 2024 · 4:35 PM UTC",4,0
https://twitter.com/aleleomar/status/1749106519646388398#m,Juntá la basura ! Sucio !!!!!,"Jan 21, 2024 · 4:27 PM UTC",0,0
https://twitter.com/MelisaBalli/status/1749106026672976044#m,"Urquiza es un asco. Cuando van a retirar la mugre y ramas, juntadero de ratas.","Jan 21, 2024 · 4:25 PM UTC",0,0
https://twitter.com/ordonezanita/status/1749105751136538712#m,"Hola @jorgemacri en Villa Urquiza hace varios días que no se recolecta la basura. Los tachos ya desbordan, se dejan bolsas de basura a los costados y en la veredas, el olor es insoportable y ya aparecen ratas por debajo de los tachos. Pueden recolectar y limpiar? Gracias","Jan 21, 2024 · 4:24 PM UTC",5,2
https://twitter.com/donatoadriana/status/1749105217520521657#m,"Aca en Versailles Jorge Macri tenemos el Paseo Versailles con pastos de 30 cm de alto y con ramas aun sin levantar. Fijate que sea igualitario para todos los vecinos el trabajo realizado. Los mosquitos nos comen. Vengan a la comuna 10, ( la peor de todas). Por favor. Gracias","Jan 21, 2024 · 4:22 PM UTC",9,0
https://twitter.com/nonita84/status/1749103458328662504#m,Sos Macri de apellido. Tu prioridad es hacer nada y ganar guita. Punto,"Jan 21, 2024 · 4:15 PM UTC",0,0
https://twitter.com/marricce/status/1749102085516230963#m,"No parece Jorgito, en la ciudad te afanan más que en el conurba. Orden y seguridad es lo que falta.","Jan 21, 2024 · 4:10 PM UTC",0,0
https://twitter.com/walterayala51/status/1749102014594773403#m,"Todos se indignan pero la mayoría vota a los macri en la ciudad no importa si es primo, cuñado, sobrino.","Jan 21, 2024 · 4:09 PM UTC",1,2
https://twitter.com/AldoButti/status/1749100818261786914#m,Totalmente de acuerdo... extranjero que hace piquete también...y debería pagar en valor dolar... la educación y la salud en nuestro pais,"Jan 21, 2024 · 4:05 PM UTC",0,0
https://twitter.com/ez_blk/status/1749099957552918695#m,Corta el pasto!!!! Chanta!!!,"Jan 21, 2024 · 4:01 PM UTC",2,0
https://twitter.com/cristin_/status/1749099738207584378#m,Una vuelta por por la ciudad y te vas a encontrar con miles de imágenes como estas. Abandono y mugre. Las ratas te llevan a pasear en andas.,"Jan 21, 2024 · 4:00 PM UTC",0,0
https://twitter.com/gucla100/status/1748857309302861907#m,"Nos estás jodiendo, esperando anuncios de baja de gastos","Jan 20, 2024 · 11:57 PM UTC",4,0
https://twitter.com/marcelo18747303/status/1748856967458689424#m,"Fíjate los manteros Macri,las calles son un desastre...","Jan 20, 2024 · 11:56 PM UTC",0,0
https://twitter.com/CampeEsteban/status/1748856784003997956#m,"Todo excelente, me parece genial, pero que tal si ponen más policías en Caballito que es tierra de nadie. Está repleto de cartoneros por Rivadavia, Rosario y cercanías y ni un policía . Hablen menos y hagan más, los vecinos de Caballito desprotegidos, cada vez hay mas robos.","Jan 20, 2024 · 11:55 PM UTC",2,0
https://twitter.com/libre_y_que/status/1748856218137805212#m,Es joda? Todo bien Jorge... pero no nos tomes por boludos.,"Jan 20, 2024 · 11:53 PM UTC",0,0
https://twitter.com/7091123058a24f5/status/1748856141130404181#m,"Una  sra que secuestraba personas , ponía bombas, hacia piquetes ,robó de bebes , ahora dirige las fuerzas de seguridad😁 no tienen vergüenza la gente menos son imbéciles , por eso estamos como estamos , nunca va a cambiar la sociedad , está la argentina .","Jan 20, 2024 · 11:52 PM UTC",0,0
https://twitter.com/bay_lali/status/1748856070519333132#m,"No logramos nada con deportarlos! Xq si dijesemos...qué Peruanos Chilrnos Paraguayos ó Bolovianos estan a 15 mil kilometros de la frontera, pero estan a unos pasos, y cómo los llevan se vuelven!..dich x ellos mismos!...qué "" ya saben x dóndecruzar sin qué los Capten.","Jan 20, 2024 · 11:52 PM UTC",0,0
https://twitter.com/fcoguille/status/1748854924950085649#m,"Enero de 2024 están sacando los puntos verdes, que quedaron!! ¿Quien asesora al Ministro Ignacio Baistrocchi??","Jan 20, 2024 · 11:48 PM UTC",2,0
https://twitter.com/Gabriel45809694/status/1748854463161417789#m,Deja de perder el tiempo!! Gobernador de los manteros... si queres pasear veni cualquier sábado a Flores y no vas a pasar con el auto ya que las calles están ocupadas.... eres la decepción 🤦‍♂️😡😡,"Jan 20, 2024 · 11:46 PM UTC",10,0
https://twitter.com/fcoguille/status/1748854425018393028#m,"¿Locales gastronómicos en una reserva??? Enero de 2024 están sacando los puntos verdes, que quedaron!! ¿Quien asesora al Ministro Ignacio Baistrocchi??","Jan 20, 2024 · 11:46 PM UTC",3,0
https://twitter.com/argenta_bsas/status/1748854374707703840#m,"Hay mas por hacer desde avenida Rivadavia en adelante, mano al sur.","Jan 20, 2024 · 11:45 PM UTC",0,0
https://twitter.com/argenta_bsas/status/1748853309128032485#m,"Muy bien!!!!  Ahora te falta adentrarte mas en la Capital, dale que ya casi te comportas como intendente. Solo  kilómetros más, pasando al sur de avenida Rivadavia.   Ahí te vas a encontrar con Capital abandonada hace décadas.","Jan 20, 2024 · 11:41 PM UTC",13,0
https://twitter.com/sinchicote/status/1748852945020412161#m,Ya pagaron la del correo?,"Jan 20, 2024 · 11:40 PM UTC",0,0
https://twitter.com/genobeba631/status/1748852640744632425#m,Planta árboles que la ciudad se convirtió en cemento. Y recupera las veredas,"Jan 20, 2024 · 11:38 PM UTC",17,0
https://twitter.com/McKennaSG1/status/1748852362653901246#m,"@jorgemacri ¿Con estos no se animan, no?","Jan 20, 2024 · 11:37 PM UTC",0,0
https://twitter.com/CFrenczel/status/1748852021468291516#m,"@jorgemacri ya comenzó la gestión? Pregunto porque la ciudad está llena de baches, luces rotas, mugre por todos lados y no se ve a nadie trabajando. Ya pasó la campaña!","Jan 20, 2024 · 11:36 PM UTC",0,0
https://twitter.com/aliciainesyapur/status/1748851713174356207#m,Me parece bien pero desde la tormenta en Caba Paternal calle Terrero 2200 tvia hay un poste al caer sobre un coche o vecino que sería lo peor seguimos esperando 🙄,"Jan 20, 2024 · 11:35 PM UTC",7,0
https://twitter.com/chiche364/status/1748851618341138492#m,Muy al pedo,"Jan 20, 2024 · 11:34 PM UTC",4,0
https://twitter.com/davsados/status/1748850875253067952#m,"Y unir una deuda de abl, en un solo gestor envez de 6 , no teda la Nafta??? 250mil minimo honorario X 6 Gestores.....  Saca DNU ... daleeeeee","Jan 20, 2024 · 11:31 PM UTC",5,1
https://twitter.com/Papan3Papandrea/status/1748850239056810107#m,Macri. En lascano y j v Gonzalez ( v del parque) hay una calle cortada hace 4 años. Hay una obra infinita que no se mueve. Nos arruinaron la cuadra. Desde desvío de colectivos hasta pérdida de clientes en comercios.  Basta ya! Es una vergüenza el abandono,"Jan 20, 2024 · 11:29 PM UTC",0,0
https://twitter.com/todemergasso/status/1748850066134106573#m,"Básicamente estas felicitando a la policía por hacer lo básico en Recoleta. En Lugano o Retiro ni ahí, no?","Jan 20, 2024 · 11:28 PM UTC",0,0
https://twitter.com/ricardo_liotta1/status/1748849813943107738#m,"Recupera el espacio público que perdimos por culpa de los manteros!! La gente caminando por la calle, un desastre.","Jan 20, 2024 · 11:27 PM UTC",25,1
https://twitter.com/AnalaAcosta1/status/1748849526700417096#m,"Éso espero, pero tengo algo que comentarle,la ciudad está muy sucia,los turistas acá en la boca andan patinando la basura en las veredas me provoca vergüenza.😔","Jan 20, 2024 · 11:26 PM UTC",2,0
https://twitter.com/AnaLaura2805/status/1748849152031588463#m,Cuantos empresarios serían así deportados no??? Tengo varios nombres en la cabeza extranjeros y q violan la ley ( cuenta la ley penal tributario no ?),"Jan 20, 2024 · 11:25 PM UTC",0,0
https://twitter.com/SandraRivero/status/1748848882799214619#m,"@jorgemacri esto no pasa sin que lo permita el gobernante de turno ¿que va a hacer ,otro barrio de extranjeros ilegales?","Jan 20, 2024 · 11:24 PM UTC",1,0
https://twitter.com/SanParadaSeifer/status/1748848368657252380#m,"@jorgemacri  Chanta Bolacero Más Jorge que Macri, otro  basura chupa teta estatal y trepa resultaste ser","Jan 20, 2024 · 11:21 PM UTC",0,0
https://twitter.com/CoriSinFiltro/status/1748846724590735600#m,Habría que rever el pase en bici desde CABA a Pcia y viceversa. Se corta y es una pena y peligroso q no esté bien demarcado,"Jan 20, 2024 · 11:15 PM UTC",2,0
https://twitter.com/asesarego/status/1748846616486756507#m,"Se dan cuenta que todos los chorros y manteros son peruanos, colombianos, bolivianos o senegaleses. Hay que rajarlos a todos. Primera infracción o delito = deportación","Jan 20, 2024 · 11:15 PM UTC",8,0
https://twitter.com/lejosesmejor/status/1748846373544268140#m,Ocupate de los manteros de Flores no se puede camimar,"Jan 20, 2024 · 11:14 PM UTC",17,0
https://twitter.com/esmeraldagreen/status/1748846020862124494#m,Que bueno seria sanear el Río de la Plata  en Costanera Sur y el Riachuelo,"Jan 20, 2024 · 11:12 PM UTC",1,0
https://twitter.com/IngenieroLiber/status/1748845871557431558#m,Baja impuestos degenerado fiscal,"Jan 20, 2024 · 11:12 PM UTC",22,1
https://twitter.com/VidriKari/status/1748845724643500419#m,"Por favor 🙏🏿, blindá la Ciudad. Protección frente al Conurbano.","Jan 20, 2024 · 11:11 PM UTC",0,0
https://twitter.com/AndolinaEze/status/1748845667097743781#m,@jorgemacri no veo ningún policía en estadio obras y los trapitos una vez más copan la calle.,"Jan 20, 2024 · 11:11 PM UTC",0,0
https://twitter.com/AlexMondey7/status/1748845574051291589#m,"Todo muy lindo pero mucho LUMPEN y PUNGAS, no te podes sentar a tomar un café en la vereda de la cuidad. PALERMO es una MUGRE, El puente de ciudad de la paz cortado hace un año. Una verdadera vergüenza.","Jan 20, 2024 · 11:10 PM UTC",0,1
https://twitter.com/rayitodesol2014/status/1748845565331263678#m,"recorte Caballito... es una mugre. Los autos además pagan patente, seguros y las calles todas poceadas o con unas chapas que rompen los neumáticos... imposible de reemplazar hoy!! @jorgemacri","Jan 20, 2024 · 11:10 PM UTC",0,0
https://twitter.com/GabyBellazzi/status/1748845402160259511#m,Ya los deportaron?,"Jan 20, 2024 · 11:10 PM UTC",2,0
https://twitter.com/jeanp_el_ente/status/1748845401430499568#m,Y si vamos deportando senegaleces ?,"Jan 20, 2024 · 11:10 PM UTC",1,0
https://twitter.com/Francisco_R1V3R/status/1748845196530385321#m,"A una cuadra ahí en escalada, es un desastre,  el pasto alto, las veredas rotas, levantadas, el alambrado del autodromo roto entran a garchar un desastre totalmente abandonada esa calle","Jan 20, 2024 · 11:09 PM UTC",0,0
https://twitter.com/jeanp_el_ente/status/1748845041009778789#m,"Crack, saca a los manteros de Once y limpia los contenedores","Jan 20, 2024 · 11:08 PM UTC",2,0
https://twitter.com/Sebasgdo/status/1748844936651288755#m,También nos gustaría que vayas a visitar las calles llenas de mugre y todavía restos de árboles y ramas del temporal del 16 de Diciembre!! Sacate unas fotitos.,"Jan 20, 2024 · 11:08 PM UTC",0,0
https://twitter.com/josedemundo/status/1748844519120892206#m,"Sr Macri en casi todas las calles de Bs As han reservado espacios para estacionar. La mayor parte del dia estan desocupados pero no se pueden usar. Alguien está lucrando con ese kiosko de la epoca de los kioskos, o sea de Larreta.","Jan 20, 2024 · 11:06 PM UTC",0,0
https://twitter.com/pattoelias/status/1748844458794225708#m,ponete las pilas por favor limpia la mugre humana de la ciudad,"Jan 20, 2024 · 11:06 PM UTC",1,0
https://twitter.com/Comuna11Pro/status/1748843612316537276#m,Vamos Jorge!!!,"Jan 20, 2024 · 11:03 PM UTC",2,1
https://twitter.com/mydandelion78/status/1748841963900567734#m,Y el orden para los manteros cuando llegará?,"Jan 20, 2024 · 10:56 PM UTC",0,0
https://twitter.com/lobo_suelto77/status/1748840832478630345#m,Otra vez lo descongelan a este muñeco?,"Jan 20, 2024 · 10:52 PM UTC",0,0
https://twitter.com/fabidat4/status/1748840603993985529#m,"Pero si los locales en Once sobre Av. Pueyrredón están hace añares!!!!! Y además con el gobierno de Larreta, fue la policía y al poco tiempo como si nada, volvieron a abrir!! Uds se piensan que la gente es idiota o marciana?😤","Jan 20, 2024 · 10:51 PM UTC",0,0
https://twitter.com/ndinanno/status/1748840298602525088#m,"No se estaría notando, mira que te votamos para que nos cuides !!! Me parece que tendrías que caminar más la ciudad…","Jan 20, 2024 · 10:49 PM UTC",45,2
https://twitter.com/VeryTw/status/1748839616197566919#m,"Ojalá CABA vuelva a ser lo que era con Mauricio Macri, segura, limpia agradable y siempre progresando.","Jan 20, 2024 · 10:47 PM UTC",0,0
https://twitter.com/zulania55/status/1748839486283202966#m,"@jorgemacri Parque Centenario es KOSOVO, por favor basta de MANTEROS, invadieron el parque no se puede caminar!!","Jan 20, 2024 · 10:46 PM UTC",0,0
https://twitter.com/AgrasarOmar/status/1748838903392391360#m,Genial ... Y para cuando  las motos y bicicletas en las veredas o no respetando reglas de transito ( principalmente en los semáforos ),"Jan 20, 2024 · 10:44 PM UTC",1,0
https://twitter.com/LoreSnew/status/1748838097494618431#m,Y que se rajen a su país ....,"Jan 20, 2024 · 10:41 PM UTC",0,0
https://twitter.com/binones70742/status/1748838063256601000#m,"Espero que elijas bien a los empleados, porque en bsas discriminan mucho y pierden miles de $ por eso... soy de tierra del fuego, prometo nunca más volver a bsas, cuando viaje será vía chile.","Jan 20, 2024 · 10:41 PM UTC",0,0
https://twitter.com/delese63/status/1748837783160991771#m,Racismo y xenofobia explícitos!,"Jan 20, 2024 · 10:39 PM UTC",0,0
https://twitter.com/Oveja61/status/1748836603077001486#m,Hace 7 años que vinieron sacaron un árbol y dejaron la vereda sin vereda. Hicieron las veredas de la cuadra fui a consultar si iban a hacer la mía y me respondieron que no si la quería hacer tenía que arreglar con el encargado Grande Larreta esperemos no tener que decir lo mismo,"Jan 20, 2024 · 10:35 PM UTC",1,0
https://twitter.com/SueiroRicardo/status/1748836518154899477#m,"Limpieza toral de RETIRO, ONCE,FLORES. La ciudad es un desastre.","Jan 20, 2024 · 10:34 PM UTC",0,0
https://twitter.com/pparra94/status/1748835767064088972#m,"Prioridad? Si en las comisarías no toman las denuncias! Prioridad? Si no pelean por tener una justicia penal propia. Prioridad? Si ninguna cárcel es solventada por la ciudad. Prioridad? Si las villas siguen creciendo en extensión y altura, la 31 es más alta que la autopista!","Jan 20, 2024 · 10:31 PM UTC",14,0
https://twitter.com/solcitofcejas/status/1748834408264786239#m,Trata d empezar a mantener limpia la ciudad porque como persona que viaja mucho no hay nada peor que esta ciudad llena de olor a basura y a meo,"Jan 20, 2024 · 10:26 PM UTC",0,0
https://twitter.com/Anis91317/status/1748833774409060396#m,Cierren las galerías que los comercializan sin ningún tapujo. Es vergonzoso que esté permitido,"Jan 20, 2024 · 10:23 PM UTC",1,0
https://twitter.com/Ektor585960/status/1748833232160735250#m,"Los peruanos son especialistas en desbloquear, flashear teléfonos celulares, si no busque en Youtube y verán a estos marrones como enseñan todos los trucos. Con el acento y el color se dan cuenta. Delincuentes son.","Jan 20, 2024 · 10:21 PM UTC",3,0
https://twitter.com/HoracioPrac/status/1748833098270396690#m,"Entonces que solbaires retire la basura que sale de los contenedores y los árboles que se partieron en la tormenta del 7/12, seguimos esperando en la comuna 11","Jan 20, 2024 · 10:21 PM UTC",4,0
https://twitter.com/Al16359389Monic/status/1748831961693766000#m,@jorgemacri el tipo habla y saca chapa de lo q construyó su primo y Horacio Q 🤮 me das Bajar el presupuesto en educación me hace pensar como me equivoqué con vos  Portación de apellido,"Jan 20, 2024 · 10:16 PM UTC",0,0
https://twitter.com/silvi556/status/1748831864041722257#m,"Te vote todasss tus elecciones,  pero hace falta sacarse fotos en punta del Este? Hace falta... Una vez que agarran el poder se nublan son todos la misma mierda","Jan 20, 2024 · 10:16 PM UTC",1,0
https://twitter.com/solcitofcejas/status/1748830870868517245#m,Por qué no pones en orden la ciudad que no se puede más del olor a mugre y a meo Jorge... y otra cosa se olvidaron de renovar las luminarias. Barrancas de Belgrano esta a oscuras,"Jan 20, 2024 · 10:12 PM UTC",0,0
https://twitter.com/marianodon/status/1748830067507995027#m,"Ya que estaban con el auto, ¿no podían aprovechar el viaje de vuelta para juntar las cientos de ramas de árboles que hay en la calle todavía?","Jan 20, 2024 · 10:09 PM UTC",3,0
https://twitter.com/marcepurita/status/1748829919495487940#m,Es necesaria la ciudad limpia y segura para todo esto.,"Jan 20, 2024 · 10:08 PM UTC",0,0
https://twitter.com/patupap/status/1748829566032916516#m,"Palermo está abandonada , Horacio dejó caba arruinada , Palermo ya está imposible . Hagan algo .","Jan 20, 2024 · 10:07 PM UTC",0,0
https://twitter.com/DadidaSilva1/status/1748829505194725579#m,Ojo que hay manteros extranjeros por todos lados que funden a los  comerciantes que tributan en su ciudad.,"Jan 20, 2024 · 10:07 PM UTC",0,0
https://twitter.com/luchodelsur/status/1748829453378068498#m,Vos no tenes algun gen de LARRATA no?,"Jan 20, 2024 · 10:06 PM UTC",0,0
https://twitter.com/usuario1968/status/1748829326139637789#m,"Palermo es zona liberada, gente viviendo en la calle, rateros, faloperos, borrachos, hay de todo. Basura y mal olor, si no se ponen las pilas en 4 años pierde la cuidad el PRO","Jan 20, 2024 · 10:06 PM UTC",1,0
https://twitter.com/PastraFrola/status/1748828677625020477#m,Perfecto! Ahora AFUERA!!!! Cada uno deportado a su pais de origen!!! Basta de ser los paganinis de America manteniendolos con planes sociales y encima soportando que nos afanen estas larvas!,"Jan 20, 2024 · 10:03 PM UTC",2,0
https://twitter.com/SolchuReloaded/status/1748827956422820220#m,"No se que peli te están mostrando, pero es hora de bajar de tu nube de pedos y recorrer CABA de verdad. Más Jorge que Macri","Jan 20, 2024 · 10:00 PM UTC",18,1
https://twitter.com/marricce/status/1748827913481576504#m,Y con el narco para cuando? Ya lo viste un periodista compro falopa en vivo. eso fue en en el barrio de Once y hoy en Constitución mataron a una persona por la falopa. Como crees que la pasan los vecinos de esos barrios?,"Jan 20, 2024 · 10:00 PM UTC",0,0
https://twitter.com/Claulatana5262/status/1748827838273437901#m,"URGENTE!!! .....NO HAY GUARDIAS EN LOS HOSPITALES TORNU Y PIROVANO...SI NO TENES OBRA SOCIAL, MORIS TIRADO EN LA CALLE...TE DAN BOLA SOLO SI CONOCES ALGUN GREMIALISTA Q SON LOS Q MUEVEN LOS HOSPITALES...ESTAMOS HARTOS!!...NO HAY Q PAGAR IMPUESTOS!!","Jan 20, 2024 · 10:00 PM UTC",6,0
https://twitter.com/beatrizvil85004/status/1748827459355599301#m,"No veo policías, no gente limpiando las calles, espero que esto mejore por el bien de todos los que pagamos los impuestos y confiamos en usted","Jan 20, 2024 · 9:58 PM UTC",2,0
https://twitter.com/Alberto31847560/status/1748827356482187662#m,@jorgemacri jorge mucha arena pero en villa 2124 los transas venden drogas en frente de las narices de la policía de la ciudad las casas allanadas siguen siendo lugares de venta con otros familiares asta cuando con larreta era lo mismo usted que esta dispuesto a hacer,"Jan 20, 2024 · 9:58 PM UTC",0,0
https://twitter.com/Fernand63194249/status/1748826939274494441#m,Basta de seguir robando a los vecinos,"Jan 20, 2024 · 9:56 PM UTC",1,0
https://twitter.com/MaruBustam/status/1748826652983927124#m,Y los puntos verdes? Qué onda? Es verdad que los cerras? Desde el 1 de enero que no atienden!!!!,"Jan 20, 2024 · 9:55 PM UTC",1,0
https://twitter.com/bfgodoy/status/1748825979558994009#m,"Terminá el Paseo del Bajo, altura edificio Galeno.","Jan 20, 2024 · 9:52 PM UTC",1,0
https://twitter.com/Nat_Mayclark/status/1748825563186237894#m,"O sea que, para vos ""cuidar a los porteños"" es mandar a la policia a hacer, lo que tiene que hacer... pero la gente durmiendo en la calle, la inseguridad, la mugre, los manteros todo eso, nada. Es como si larreta siguiera en su cargo.","Jan 20, 2024 · 9:51 PM UTC",5,0
https://twitter.com/bendita_delicia/status/1748825019264717261#m,"Jorge...mugre, marginalidad, olor a pis, transas, por qué nos hacen vivir así?","Jan 20, 2024 · 9:49 PM UTC",3,0
https://twitter.com/gusi1621/status/1748824146740429250#m,"@jorgemacri la prioridad es todo menos cuidar el medio ambiente, cierran puntos verdes de un monton de plazas , como plaza Irlanda en caballitos. Dejan uno x comuna, hay q tomarse un colectivo para ir a dejar una pila!!No se si son malvados,  infradotados o las dos cosas.","Jan 20, 2024 · 9:45 PM UTC",1,1
https://twitter.com/Mirtita1947/status/1748823708511170832#m,"@jorgemacri perdón cuando van a solucionar el tema cartoneros ? Aguero 900 entre Av Cordoba y San Luis, tienen tomada 1/2 cuadra, gritos, peleas, imposible dormir. Y se resguardan en el 935 de Aguero dando temor a ingresar","Jan 20, 2024 · 9:43 PM UTC",0,0
https://twitter.com/lucasturekk/status/1748823622188196349#m,"@jorgemacri Costanera esta tomada por los trapitos, vas a hacer algo?  No puede ser que estos hijos de puta te cobren por estacionar el auto en la vía pública , y si no accedes te lo rayan todo.","Jan 20, 2024 · 9:43 PM UTC",1,0
https://twitter.com/subterfugia/status/1748823445721251992#m,"Esperamos que los impuestos que pagamos esten por lo menos para recomponer la ciudad en limpieza, seguridad, salud y transporte. Larreta nos estafo para pagar su campaña presidencial. Vamos a ver si la elección de otro Macri vale la pena porque asumiste y te rajaste de vacaciones","Jan 20, 2024 · 9:42 PM UTC",5,0
https://twitter.com/siripoci/status/1748823222789849533#m,@jorgemacri poner foco no solo en las villas  Zonas de Once Constitución Avellaneda Retiro Liniers La Boca Terribles de inseguridad Llena de extranjeros Indocumentados y delincuentes en cualquiera y tds las formas posibles  AFUERA  No necesitamos continuidad  SINO ¡ ORDEN!,"Jan 20, 2024 · 9:42 PM UTC",8,0
https://twitter.com/Bakaco2/status/1748822048531497417#m,"No tenes idea dónde estás parado, membrillo o batata.","Jan 20, 2024 · 9:37 PM UTC",0,0
https://twitter.com/ManuelR76859915/status/1748822040134521174#m,"Chau, a su país","Jan 20, 2024 · 9:37 PM UTC",0,0
https://twitter.com/siripoci/status/1748821736412352976#m,"@horaciorlarreta fue un fraude aparte de tener los mismos vicios peronistas-kirshnos  No necesitamos estética de plazas lindas, ni veredas hechas 1000 veces Salud Seguridad  Educación Limpieza  Orden Expulsión de manteros y extranjeros indocumentados No más planes a extranjeros","Jan 20, 2024 · 9:36 PM UTC",9,1
https://twitter.com/chiche364/status/1748821510125478213#m,Estás en la pavada piro humo,"Jan 20, 2024 · 9:35 PM UTC",0,0
https://twitter.com/hernan_dalmiro/status/1748820358289932457#m,Jorge te iba a criticar. Pero la gente ya te puso los puntos con toda la razón del mundo . Estás hace poco . Espero las vacaciones que te tomaste . Apenas asumiste no la paguemos nosotros . Labura tranquilo . Pero no es un cheque en blanco . Mas bién un cigarro en el ano,"Jan 20, 2024 · 9:30 PM UTC",0,0
https://twitter.com/LiberallParty/status/1748819296040403252#m,"Saquen a todas las personas de la calle que orinan en las veredas, saquen a todos los manteros, saquen todas las villas de CABA y después hablen de orden","Jan 20, 2024 · 9:26 PM UTC",0,0
https://twitter.com/SupCande/status/1748819235357212770#m,Ocúpate de las estaciones de micros que son un vagabundeo.   Te los mandan del Patria. Avivate e investiga.,"Jan 20, 2024 · 9:26 PM UTC",3,0
https://twitter.com/rey_deus/status/1748819196970971278#m,"sigan con la estación constitucion, hay menores robando todo el día","Jan 20, 2024 · 9:26 PM UTC",0,0
https://twitter.com/hernan_zeta/status/1748819161667580302#m,"@jorgemacri @gcba @claramuzzio @tinchocantera @bacomuna14 cuando carajo piensan abrir el puente que une Palermo con Colegiales! ???????????Un año lleva cerrado y parece, no piensan hacerle obras! Dejen de jodernos la vida inútiles","Jan 20, 2024 · 9:25 PM UTC",0,0
https://twitter.com/NardelliMira/status/1748819022483747302#m,Esto es en todas las cuadras. Cuándo van a hacer algo con los que ensucian todo?,"Jan 20, 2024 · 9:25 PM UTC",5,0
https://twitter.com/SupCande/status/1748818990799954090#m,"Mucho ciruja durmiendo en esquinas o mitad de cuadras.   Se los nota intencional, los mandan.   Para mi, el Inst Patria les toma lista.","Jan 20, 2024 · 9:25 PM UTC",3,0
https://twitter.com/paly_gc/status/1748818634439340411#m,"Me alegro que haya salido todo bien, pero LIMPIA LA CIUDAD DE MUGRE, y eso incluye residuos y delincuentes!","Jan 20, 2024 · 9:23 PM UTC",6,0
https://twitter.com/clarero68/status/1748818216497860818#m,"maestro donde vivve ud en Vicente Lopez... la ciudad esta abandonada sucia destruida, sincontrol, con obras descontroladas. ponganse la pilas maestro","Jan 20, 2024 · 9:22 PM UTC",4,0
https://twitter.com/RccGus/status/1748817752637218853#m,"Concebimos a este burócrata de la peor manera. Un burócrata mal acostumbrado previamente. Viene de lujos desmedidos y vaya que encontró una caja jugosa ahora. No estarías entendiendo bien. Tenés que ponerte a reducir sí o sí, no se entiende ningún desvío. 🤔","Jan 20, 2024 · 9:20 PM UTC",0,0
https://twitter.com/silmar995/status/1748817582310772863#m,"A un mes y medio del temporal, la emblemática Flor (Floralis Genérica), del barrio de Recoleta, sigue con uno de sus pétalos caído y destruido, sin arreglar..Sr Jorge Macri, queda sobre Avenida Figueroa Alcorta..le sirve que le pase la dirección?","Jan 20, 2024 · 9:19 PM UTC",10,0
https://twitter.com/marze67/status/1748817298624844031#m,"Jorge, es verdad que pasaste a todas las ramas y árboles caídos en el temporal a planta permanente?","Jan 20, 2024 · 9:18 PM UTC",7,0
https://twitter.com/Anvitw/status/1748817261849166280#m,"@jorgemacri Boulogne Sur Mer entre Valentin Gomez y Sarmiento, en Once. ¿Están haciendo un estudio antropológico? ¿Qué pasa en esa cuadra que hay tanto alcohol y drogas? Es posible que sea una contravención consumir paco/cocaina/etcetc en la vía pública? @PatoBullrich","Jan 20, 2024 · 9:18 PM UTC",0,1
https://twitter.com/Jesica__L/status/1748816912685978016#m,"Otra vez empezaron con las baldosas, lo hacen mal. Asfaltan la calle, lo hacen mal. La impunidad de trapitos, mantéelos no cambia. Parece que Larreta continúa, debería cambiar por eso votaron otro Macri. . .","Jan 20, 2024 · 9:16 PM UTC",0,0
https://twitter.com/Adrycecil5/status/1748816744192311685#m,@jorgemacri empeza por ocuparte de los bombos del Parque Centenario no se tiene paz para los residentes con estos inadaptados que no paran con esos bombos. Te votamos para mejorar la convivencia de los ciudadanos y no veo que nada mejore. Si creen que es arte llévalo a Palermo 😡,"Jan 20, 2024 · 9:16 PM UTC",4,2
https://twitter.com/FedeFenicio/status/1748816666962637188#m,Blackri te coachea el mismo q le.hizo perder las elecciones  a Latreta.. no se fijate,"Jan 20, 2024 · 9:15 PM UTC",0,0
